document_id,filename,full_path,bank_name,source_type,document_type,word_count,global_normalized,within_type_normalized
CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q3 2022 Earnings Call 14October2022 1100 AM ET - 13-10-2022,CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q3 2022 Earnings Call 14October2022 1100 AM ET - 13-10-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q3 2022 Earnings Call 14October2022 1100 AM ET - 13-10-2022.txt,The,Earnings Call,Earnings Call Transcript,8518,0.6039665340108717,0.764763107377593
CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q2 2022 Earnings Call 27July2022 1000 AM ET - 26-07-2022,CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q2 2022 Earnings Call 27July2022 1000 AM ET - 26-07-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q2 2022 Earnings Call 27July2022 1000 AM ET - 26-07-2022.txt,BOK,Earnings Call,Earnings Call Transcript,10807,0.766267472770074,0.9702741138095384
CORRECTED TRANSCRIPT Popular IncBPOPUS Q1 2024 Earnings Call 23April2024 1100 AM ET - 23-04-2024,CORRECTED TRANSCRIPT Popular IncBPOPUS Q1 2024 Earnings Call 23April2024 1100 AM ET - 23-04-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Popular IncBPOPUS Q1 2024 Earnings Call 23April2024 1100 AM ET - 23-04-2024.txt,Popular,Earnings Call,Earnings Call Transcript,10204,0.7235119174743995,0.9161355655882789
CORRECTED TRANSCRIPT Western Alliance BancorpWALUS Q4 2021 Earnings Call 28January2022 1200 PM ET - 27-01-2022,CORRECTED TRANSCRIPT Western Alliance BancorpWALUS Q4 2021 Earnings Call 28January2022 1200 PM ET - 27-01-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Western Alliance BancorpWALUS Q4 2021 Earnings Call 28January2022 1200 PM ET - 27-01-2022.txt,Western,Earnings Call,Earnings Call Transcript,13418,0.9513997362476962,1.204694925427629
CORRECTED TRANSCRIPT The Charles Schwab CorpSCHWUS Q3 2023 Earnings Call 16October2023 900 AM ET - 15-10-2023,CORRECTED TRANSCRIPT The Charles Schwab CorpSCHWUS Q3 2023 Earnings Call 16October2023 900 AM ET - 15-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The Charles Schwab CorpSCHWUS Q3 2023 Earnings Call 16October2023 900 AM ET - 15-10-2023.txt,The,Earnings Call,Earnings Call Transcript,9626,0.6825289805574843,0.8642415674591114
CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q2 2021 Earnings Call 26July2021 500 PM ET - 26-07-2021,CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q2 2021 Earnings Call 26July2021 500 PM ET - 26-07-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q2 2021 Earnings Call 26July2021 500 PM ET - 26-07-2021.txt,Heartland,Earnings Call,Earnings Call Transcript,7200,0.5105140930826809,0.6464304265225017
CORRECTED TRANSCRIPT KeyCorpKEYUS Q3 2023 Earnings Call 19October2023 1000 AM ET - 18-10-2023,CORRECTED TRANSCRIPT KeyCorpKEYUS Q3 2023 Earnings Call 19October2023 1000 AM ET - 18-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT KeyCorpKEYUS Q3 2023 Earnings Call 19October2023 1000 AM ET - 18-10-2023.txt,KeyCorpKEYUS,Earnings Call,Earnings Call Transcript,11564,0.819942357278906,1.0382390905980847
CORRECTED TRANSCRIPT US BancorpUSBUS Q4 2020 Earnings Call 20January2021 900 AM ET - 19-01-2021,CORRECTED TRANSCRIPT US BancorpUSBUS Q4 2020 Earnings Call 20January2021 900 AM ET - 19-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT US BancorpUSBUS Q4 2020 Earnings Call 20January2021 900 AM ET - 19-01-2021.txt,US,Earnings Call,Earnings Call Transcript,10546,0.7477613368958268,0.9468410108480977
CORRECTED TRANSCRIPT Citigroup IncCUS Q4 2020 Earnings Call 15January2021 1130 AM ET - 14-01-2021,CORRECTED TRANSCRIPT Citigroup IncCUS Q4 2020 Earnings Call 15January2021 1130 AM ET - 14-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citigroup IncCUS Q4 2020 Earnings Call 15January2021 1130 AM ET - 14-01-2021.txt,Citigroup,Earnings Call,Earnings Call Transcript,15173,1.0758375464365997,1.3622623418924888
CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q4 2020 Earnings Call 20January2021 800 AM ET - 19-01-2021,CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q4 2020 Earnings Call 20January2021 800 AM ET - 19-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q4 2020 Earnings Call 20January2021 800 AM ET - 19-01-2021.txt,The,Earnings Call,Earnings Call Transcript,11013,0.7808738482110508,0.9887692065683766
CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q2 2020 Earnings Call 17July2020 900 AM ET - 16-07-2020,CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q2 2020 Earnings Call 17July2020 900 AM ET - 16-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q2 2020 Earnings Call 17July2020 900 AM ET - 16-07-2020.txt,Citizens,Earnings Call,Earnings Call Transcript,14051,0.9962824335978819,1.2615269337593988
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q4 2020 Earnings Call 28January2021 100 PM ET - 27-01-2021,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q4 2020 Earnings Call 28January2021 100 PM ET - 27-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q4 2020 Earnings Call 28January2021 100 PM ET - 27-01-2021.txt,Columbia,Earnings Call,Earnings Call Transcript,10448,0.7408126728510903,0.938042374487097
CORRECTED TRANSCRIPT Ameriprise Financial IncAMPUS Q2 2020 Earnings Call 30July2020 900 AM ET - 29-07-2020,CORRECTED TRANSCRIPT Ameriprise Financial IncAMPUS Q2 2020 Earnings Call 30July2020 900 AM ET - 29-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Ameriprise Financial IncAMPUS Q2 2020 Earnings Call 30July2020 900 AM ET - 29-07-2020.txt,Ameriprise,Earnings Call,Earnings Call Transcript,10131,0.7183358718084223,0.9095814793193702
CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q3 2024 Earnings Call 25October2024 800 AM ET - 24-10-2024,CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q3 2024 Earnings Call 25October2024 800 AM ET - 24-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q3 2024 Earnings Call 25October2024 800 AM ET - 24-10-2024.txt,New,Earnings Call,Earnings Call Transcript,12952,0.9183581296676228,1.1628565117110337
CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q3 2021 Earnings Call 19October2021 800 AM ET - 18-10-2021,CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q3 2021 Earnings Call 19October2021 800 AM ET - 18-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q3 2021 Earnings Call 19October2021 800 AM ET - 18-10-2021.txt,Synchrony,Earnings Call,Earnings Call Transcript,11101,0.7871134649042835,0.9966700228925406
CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q2 2023 Earnings Call 1August2023 230 AM ET - 31-08-2023,CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q2 2023 Earnings Call 1August2023 230 AM ET - 31-08-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q2 2023 Earnings Call 1August2023 230 AM ET - 31-08-2023.txt,HSBC,Earnings Call,Earnings Call Transcript,12935,0.9171527491700664,1.161330217648411
CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2022 Earnings Call 18July2022 930 AM ET - 17-07-2022,CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2022 Earnings Call 18July2022 930 AM ET - 17-07-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2022 Earnings Call 18July2022 930 AM ET - 17-07-2022.txt,The,Earnings Call,Earnings Call Transcript,12014,0.8518494880965735,1.0786409922557412
CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q3 2021 Earnings Call 20October2021 1200 PM ET - 19-10-2021,CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q3 2021 Earnings Call 20October2021 1200 PM ET - 19-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q3 2021 Earnings Call 20October2021 1200 PM ET - 19-10-2021.txt,Wintrust,Earnings Call,Earnings Call Transcript,12193,0.8645414356884902,1.09471197091512
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2022 Earnings Call 21April2022 200 PM ET - 21-04-2022,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2022 Earnings Call 21April2022 200 PM ET - 21-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2022 Earnings Call 21April2022 200 PM ET - 21-04-2022.txt,Columbia,Earnings Call,Earnings Call Transcript,5029,0.35657991307122255,0.45151369652523077
CORRECTED TRANSCRIPT Banco Santander SASANES Q4 2020 Earnings Call 3February2021 400 AM ET - 02-02-2021,CORRECTED TRANSCRIPT Banco Santander SASANES Q4 2020 Earnings Call 3February2021 400 AM ET - 02-02-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Banco Santander SASANES Q4 2020 Earnings Call 3February2021 400 AM ET - 02-02-2021.txt,Banco,Earnings Call,Earnings Call Transcript,13929,0.9876320559095365,1.2505735293099898
CORRECTED TRANSCRIPT State Street CorpSTTUS Q3 2021 Earnings Call 18October2021 1000 AM ET - 17-10-2021,CORRECTED TRANSCRIPT State Street CorpSTTUS Q3 2021 Earnings Call 18October2021 1000 AM ET - 17-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT State Street CorpSTTUS Q3 2021 Earnings Call 18October2021 1000 AM ET - 17-10-2021.txt,State,Earnings Call,Earnings Call Transcript,15400,1.0919329213157343,1.3826428567286844
CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q1 2022 Earnings Call 18April2022 800 AM ET - 17-04-2022,CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q1 2022 Earnings Call 18April2022 800 AM ET - 17-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q1 2022 Earnings Call 18April2022 800 AM ET - 17-04-2022.txt,Synchrony,Earnings Call,Earnings Call Transcript,10674,0.7568371429950745,0.9583331073196089
CORRECTED TRANSCRIPT Citigroup IncCUS Q3 2020 Earnings Call Fixed Income 28October2020 1100 AM ET - 27-10-2020,CORRECTED TRANSCRIPT Citigroup IncCUS Q3 2020 Earnings Call Fixed Income 28October2020 1100 AM ET - 27-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citigroup IncCUS Q3 2020 Earnings Call Fixed Income 28October2020 1100 AM ET - 27-10-2020.txt,Citigroup,Earnings Call,Earnings Call Transcript,8666,0.6144604348131268,0.7780508439227778
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2023 Earnings Call 19July2023 530 PM ET - 19-07-2023,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2023 Earnings Call 19July2023 530 PM ET - 19-07-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2023 Earnings Call 19July2023 530 PM ET - 19-07-2023.txt,Columbia,Earnings Call,Earnings Call Transcript,11790,0.8359668274228901,1.0585298234305967
CORRECTED TRANSCRIPT Comerica IncCMAUS Q3 2023 Earnings Call 20October2023 800 AM ET - 19-10-2023,CORRECTED TRANSCRIPT Comerica IncCMAUS Q3 2023 Earnings Call 20October2023 800 AM ET - 19-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Comerica IncCMAUS Q3 2023 Earnings Call 20October2023 800 AM ET - 19-10-2023.txt,Comerica,Earnings Call,Earnings Call Transcript,13136,0.9314046009352912,1.179376400388831
CORRECTED TRANSCRIPT Bank of America CorpBACUS Q4 2020 Earnings Call 19January2021 830 AM ET - 18-01-2021,CORRECTED TRANSCRIPT Bank of America CorpBACUS Q4 2020 Earnings Call 19January2021 830 AM ET - 18-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Bank of America CorpBACUS Q4 2020 Earnings Call 19January2021 830 AM ET - 18-01-2021.txt,Bank,Earnings Call,Earnings Call Transcript,16255,1.1525564698693027,1.4594064698782314
CORRECTED TRANSCRIPT KeyCorpKEYUS Q2 2022 Earnings Call 21July2022 800 AM ET - 20-07-2022,CORRECTED TRANSCRIPT KeyCorpKEYUS Q2 2022 Earnings Call 21July2022 800 AM ET - 20-07-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT KeyCorpKEYUS Q2 2022 Earnings Call 21July2022 800 AM ET - 20-07-2022.txt,KeyCorpKEYUS,Earnings Call,Earnings Call Transcript,7534,0.5341962746229053,0.6764176157528512
CORRECTED TRANSCRIPT Regions Financial CorpRFUS Q3 2022 Earnings Call 21October2022 1000 AM ET - 20-10-2022,CORRECTED TRANSCRIPT Regions Financial CorpRFUS Q3 2022 Earnings Call 21October2022 1000 AM ET - 20-10-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Regions Financial CorpRFUS Q3 2022 Earnings Call 21October2022 1000 AM ET - 20-10-2022.txt,Regions,Earnings Call,Earnings Call Transcript,9000,0.6381426163533512,0.8080380331531272
CORRECTED TRANSCRIPT Citigroup IncCUS Q3 2024 Earnings Call 15October2024 1100 AM ET - 14-10-2024,CORRECTED TRANSCRIPT Citigroup IncCUS Q3 2024 Earnings Call 15October2024 1100 AM ET - 14-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citigroup IncCUS Q3 2024 Earnings Call 15October2024 1100 AM ET - 14-10-2024.txt,Citigroup,Earnings Call,Earnings Call Transcript,14668,1.0400306551856617,1.31692243003223
CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2020 Earnings Call 15July2020 930 AM ET - 14-07-2020,CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2020 Earnings Call 15July2020 930 AM ET - 14-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2020 Earnings Call 15July2020 930 AM ET - 14-07-2020.txt,The,Earnings Call,Earnings Call Transcript,14995,1.0632165035798335,1.3462811452367935
CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q4 2020 Earnings Call 15January2021 1000 AM ET - 14-01-2021,CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q4 2020 Earnings Call 15January2021 1000 AM ET - 14-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q4 2020 Earnings Call 15January2021 1000 AM ET - 14-01-2021.txt,Wells,Earnings Call,Earnings Call Transcript,18030,1.2784123747612135,1.6187695264167647
CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q2 2024 Earnings Call 17July2024 900 AM ET - 16-07-2024,CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q2 2024 Earnings Call 17July2024 900 AM ET - 16-07-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q2 2024 Earnings Call 17July2024 900 AM ET - 16-07-2024.txt,Citizens,Earnings Call,Earnings Call Transcript,14602,1.035350942665737,1.310996817789107
CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q1 2020 Earnings Call 24April2020 830 AM ET - 23-04-2020,CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q1 2020 Earnings Call 24April2020 830 AM ET - 23-04-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q1 2020 Earnings Call 24April2020 830 AM ET - 23-04-2020.txt,Synovus,Earnings Call,Earnings Call Transcript,15942,1.130363287767236,1.4313047027252392
CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q2 2020 Earnings Call 22July2020 1000 AM ET - 21-07-2020,CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q2 2020 Earnings Call 22July2020 1000 AM ET - 21-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q2 2020 Earnings Call 22July2020 1000 AM ET - 21-07-2020.txt,Northern,Earnings Call,Earnings Call Transcript,13598,0.9641625885747633,1.2208556860906916
CORRECTED TRANSCRIPT American Express CoAXPUS Q3 2020 Earnings Call 23October2020 830 AM ET - 22-10-2020,CORRECTED TRANSCRIPT American Express CoAXPUS Q3 2020 Earnings Call 23October2020 830 AM ET - 22-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT American Express CoAXPUS Q3 2020 Earnings Call 23October2020 830 AM ET - 22-10-2020.txt,American,Earnings Call,Earnings Call Transcript,11499,0.8153335494941317,1.0324032603586455
CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q3 2021 Earnings Call 20October2021 1000 AM ET - 19-10-2021,CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q3 2021 Earnings Call 20October2021 1000 AM ET - 19-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT BOK Financial CorpBOKFUS Q3 2021 Earnings Call 20October2021 1000 AM ET - 19-10-2021.txt,BOK,Earnings Call,Earnings Call Transcript,9403,0.6667172246189512,0.8442201806376506
CORRECTED TRANSCRIPT Citigroup IncCUS Q2 2020 Earnings Call 14July2020 1000 AM ET - 13-07-2020,CORRECTED TRANSCRIPT Citigroup IncCUS Q2 2020 Earnings Call 14July2020 1000 AM ET - 13-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citigroup IncCUS Q2 2020 Earnings Call 14July2020 1000 AM ET - 13-07-2020.txt,Citigroup,Earnings Call,Earnings Call Transcript,16566,1.1746078425010684,1.4873286730238562
CORRECTED TRANSCRIPT Bank of America CorpBACUS Q1 2022 Earnings Call 18April2022 830 AM ET - 17-04-2022,CORRECTED TRANSCRIPT Bank of America CorpBACUS Q1 2022 Earnings Call 18April2022 830 AM ET - 17-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Bank of America CorpBACUS Q1 2022 Earnings Call 18April2022 830 AM ET - 17-04-2022.txt,Bank,Earnings Call,Earnings Call Transcript,15979,1.1329867629677999,1.4346266368615355
CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q3 2020 Earnings Call 22October2020 200 PM ET - 22-10-2020,CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q3 2020 Earnings Call 22October2020 200 PM ET - 22-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Wintrust Financial CorpWTFCUS Q3 2020 Earnings Call 22October2020 200 PM ET - 22-10-2020.txt,Wintrust,Earnings Call,Earnings Call Transcript,13431,0.9523214978046511,1.205862091475517
CORRECTED TRANSCRIPT CullenFrost Bankers IncCFRUS Q2 2021 Earnings Call 29July2021 200 PM ET - 28-07-2021,CORRECTED TRANSCRIPT CullenFrost Bankers IncCFRUS Q2 2021 Earnings Call 29July2021 200 PM ET - 28-07-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT CullenFrost Bankers IncCFRUS Q2 2021 Earnings Call 29July2021 200 PM ET - 28-07-2021.txt,CullenFrost,Earnings Call,Earnings Call Transcript,9523,0.6752257928369959,0.8549940210796922
CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q4 2021 Earnings Call 14January2022 830 AM ET - 13-01-2022,CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q4 2021 Earnings Call 14January2022 830 AM ET - 13-01-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q4 2021 Earnings Call 14January2022 830 AM ET - 13-01-2022.txt,JPMorgan,Earnings Call,Earnings Call Transcript,17798,1.261962476206327,1.5979401015621508
CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q3 2020 Earnings Call 30July2020 815 AM ET - 29-07-2020,CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q3 2020 Earnings Call 30July2020 815 AM ET - 29-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q3 2020 Earnings Call 30July2020 815 AM ET - 29-07-2020.txt,Raymond,Earnings Call,Earnings Call Transcript,11814,0.837668541066499,1.060684591519005
CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q1 2023 Earnings Call 27April2023 500 PM ET - 26-04-2023,CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q1 2023 Earnings Call 27April2023 500 PM ET - 26-04-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q1 2023 Earnings Call 27April2023 500 PM ET - 26-04-2023.txt,Capital,Earnings Call,Earnings Call Transcript,13505,0.9575684482057787,1.2125059597481092
CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q2 2020 Earnings Call 27July2020 500 PM ET - 26-07-2020,CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q2 2020 Earnings Call 27July2020 500 PM ET - 26-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q2 2020 Earnings Call 27July2020 500 PM ET - 26-07-2020.txt,Heartland,Earnings Call,Earnings Call Transcript,9606,0.6811108858544769,0.8624459273854378
CORRECTED TRANSCRIPT First Horizon National Corp TennesseeFHNUS Q4 2019 Earnings Call 17January2020 930 AM ET - 16-01-2020,CORRECTED TRANSCRIPT First Horizon National Corp TennesseeFHNUS Q4 2019 Earnings Call 17January2020 930 AM ET - 16-01-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT First Horizon National Corp TennesseeFHNUS Q4 2019 Earnings Call 17January2020 930 AM ET - 16-01-2020.txt,First,Earnings Call,Earnings Call Transcript,11000,0.7799520866540959,0.9876020405204888
CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2024 Earnings Call 15July2024 930 AM ET - 14-07-2024,CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2024 Earnings Call 15July2024 930 AM ET - 14-07-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The Goldman Sachs Group IncGSUS Q2 2024 Earnings Call 15July2024 930 AM ET - 14-07-2024.txt,The,Earnings Call,Earnings Call Transcript,9893,0.7014605448426338,0.8882133624426541
CORRECTED TRANSCRIPT American Express CoAXPUS Q4 2022 Earnings Call 27January2023 830 AM ET - 26-01-2023,CORRECTED TRANSCRIPT American Express CoAXPUS Q4 2022 Earnings Call 27January2023 830 AM ET - 26-01-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT American Express CoAXPUS Q4 2022 Earnings Call 27January2023 830 AM ET - 26-01-2023.txt,American,Earnings Call,Earnings Call Transcript,11905,0.8441208719651829,1.06885475385422
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2023 Earnings Call 26April2023 500 PM ET - 26-04-2023,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2023 Earnings Call 26April2023 500 PM ET - 26-04-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q1 2023 Earnings Call 26April2023 500 PM ET - 26-04-2023.txt,Columbia,Earnings Call,Earnings Call Transcript,13745,0.9745855846418681,1.2340536406321927
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2020 Earnings Call 23July2020 100 PM ET - 22-07-2020,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2020 Earnings Call 23July2020 100 PM ET - 22-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2020 Earnings Call 23July2020 100 PM ET - 22-07-2020.txt,Columbia,Earnings Call,Earnings Call Transcript,12263,0.8695047671490161,1.1009967111729777
